,Version,Area,Position,5c:5a:c7:28:87:0d,84:b2:61:08:e9:3e,84:b2:61:08:e9:38,84:b2:61:08:e9:3c,84:b2:61:08:e9:3b,84:b2:61:08:e9:3d,5c:5a:c7:0c:55:e8,5c:5a:c7:0c:55:ec,5c:5a:c7:0c:55:ed,5c:5a:c7:0c:55:ee,5c:5a:c7:28:87:0c,5c:5a:c7:28:87:08,5c:5a:c7:28:87:0e,84:b2:61:08:e9:3f,5c:5a:c7:0c:55:ef,5c:5a:c7:28:87:0f,e4:aa:5d:3e:e7:5e,84:b2:61:08:e9:32,e4:aa:5d:3e:e7:5d,e4:aa:5d:3e:ce:e1,e4:aa:5d:3e:ce:e7,e4:aa:5d:3e:ce:e3,84:b2:61:08:e9:30,e4:aa:5d:3e:e7:5f,e4:aa:5d:3e:e7:52,e4:aa:5d:3e:e7:51,e4:aa:5d:3e:e7:53,e4:aa:5d:3e:e7:57,e4:aa:5d:3e:ce:e2,e4:aa:5d:3e:ce:e0,e4:aa:5d:3e:e7:50,e4:aa:5d:3e:e7:5b,e4:aa:5d:3e:e7:58,e4:aa:5d:3e:e7:5c,5c:5a:c7:0c:55:eb,84:b2:61:08:e9:34,5c:5a:c7:0c:55:e3,5c:5a:c7:28:87:00,5c:5a:c7:28:87:0b,5c:5a:c7:0c:55:e1,5c:5a:c7:28:87:02,e4:aa:5d:3e:e7:54,84:b2:61:08:e9:33,aa:c8:9a:4f:b8:8b,e4:aa:5d:3e:ce:e4,84:b2:61:08:e9:31,84:b2:61:08:e9:37,5c:5a:c7:28:87:01,5c:5a:c7:0c:55:e4,5c:5a:c7:0c:55:e2,5c:5a:c7:28:87:03,5c:5a:c7:28:87:04,e4:aa:5d:3e:ce:ec,e4:aa:5d:3e:ce:e8,5c:5a:c7:0c:55:e0,e4:aa:5d:3e:ce:eb,5c:5a:c7:28:87:07,ac:2a:a1:7f:2a:4d,ac:2a:a1:7f:2a:4f,e4:aa:5d:3e:ce:ee,ac:2a:a1:7f:2a:48,ac:2a:a1:7f:2a:4e,5c:5a:c7:0c:55:e7,ac:2a:a1:7f:2a:43,ac:2a:a1:7f:2a:41,ac:2a:a1:7f:2a:47,62:9b:84:a0:02:54,ac:2a:a1:7f:2a:42,ac:2a:a1:7f:2a:40,5c:5a:c7:28:72:07,5c:5a:c7:28:72:03,e4:aa:5d:3e:ce:ed,5c:5a:c7:36:31:43,5c:5a:c7:36:31:42,5c:5a:c7:36:31:47,e4:aa:5d:3e:ce:ef,5c:5a:c7:28:72:00,ac:2a:a1:7f:2a:44,5c:5a:c7:28:72:01,ac:2a:a1:7f:2a:4b,ac:2a:a1:7f:2a:4c,84:b2:61:15:36:34,00:27:e3:27:93:d2,84:b2:61:15:36:32,00:27:e3:27:93:d3,00:27:e3:27:93:d1,84:b2:61:15:36:33,00:27:e3:27:93:d4,84:b2:61:15:03:41,84:b2:61:15:36:31,84:b2:61:15:36:30,84:b2:61:15:36:38,84:b2:61:15:36:3d,84:b2:61:15:36:3e,84:b2:61:15:36:3c,84:b2:61:15:36:3b,5c:5a:c7:28:72:0e,5c:5a:c7:28:72:0d,84:b2:61:15:36:37,5c:5a:c7:28:72:08,84:b2:61:15:36:3f,5c:5a:c7:28:72:04,5c:5a:c7:28:72:0c,5c:5a:c7:28:72:0b,5c:5a:c7:28:72:02,5c:5a:c7:28:72:0f,84:b2:61:15:03:44,84:b2:61:15:03:47,84:b2:61:15:03:43,84:b2:61:15:03:40,84:b2:61:15:03:42,38:de:ad:1a:1c:7e,5c:5a:c7:27:30:a7,5c:5a:c7:27:30:a8,5c:5a:c7:27:30:a2,5c:5a:c7:27:30:a5,5c:5a:c7:27:30:a1,5c:5a:c7:27:33:28,5c:5a:c7:27:33:2c,5c:5a:c7:27:33:23,5c:5a:c7:27:33:27,5c:5a:c7:36:31:41,5c:5a:c7:27:33:22,5c:5a:c7:27:33:21,00:27:e3:27:b4:47,00:27:e3:27:b4:42,5c:5a:c7:27:33:20,00:27:e3:27:b4:40,5c:5a:c7:27:30:a9,5c:5a:c7:36:31:40,00:27:e3:27:b4:43,00:27:e3:27:b4:4d,00:27:e3:27:b4:41,84:b2:61:15:03:4f,84:b2:61:15:03:4d,84:b2:61:15:03:4c,84:b2:61:15:03:4e,84:b2:61:15:03:48,84:b2:61:15:03:4b,5c:5a:c7:27:33:2b,00:27:e3:27:b4:44,5c:5a:c7:27:33:2e,5c:5a:c7:27:33:2d,9c:a2:f4:99:7b:9e,e4:aa:5d:fd:23:a1,5c:5a:c7:27:33:2f,84:b2:61:1f:b6:b9,84:b2:61:1f:b6:b2,8a:2c:2b:6f:0b:27,84:b2:61:1f:b6:b8,b8:69:f4:fe:4e:ca,70:db:98:ee:25:34,e4:aa:5d:fd:23:a3,5c:5a:c7:28:85:e2,5c:5a:c7:28:85:e1,5c:5a:c7:28:85:e3,5c:5a:c7:28:85:e7,e4:aa:5d:fd:23:a0,5c:5a:c7:28:85:e0,e4:aa:5d:fd:23:a2,84:b2:61:1f:b6:b7,84:b2:61:1f:b6:b5,e4:aa:5d:fd:23:a7,14:d6:4d:33:03:02,84:b2:61:1f:b6:b1,5c:5a:c7:27:30:ad,5c:5a:c7:27:30:a6,5c:5a:c7:27:30:aa,5c:5a:c7:27:30:ae,00:27:e3:27:b4:48,b8:69:f4:fe:4e:c9,00:27:e3:27:b4:4e,e4:aa:5d:fd:23:a4,00:27:e3:07:b4:b6,ac:2a:a1:7e:e3:46,8e:22:9c:34:de:77,00:27:e3:27:b4:4c,00:27:e3:27:b4:4b,00:27:e3:27:b4:4f,70:db:98:ee:19:a1,70:db:98:ee:19:a7,70:db:98:ee:19:a3,70:db:98:ee:19:a2,00:27:e3:07:a9:87,70:db:98:ee:19:a0,70:db:98:ee:19:a4,00:27:e3:07:a9:82,00:27:e3:07:a9:83,00:27:e3:27:93:d7,00:27:e3:07:a9:84,00:27:e3:27:93:d0,00:27:e3:07:a9:81,70:db:98:ee:25:37,00:27:e3:07:a9:80,70:db:98:ee:25:30,70:db:98:ee:25:31,70:db:98:ee:25:32,00:27:e3:27:84:a4,00:27:e3:27:84:a0,70:db:98:ee:38:b3,00:27:e3:07:b4:b5,00:27:e3:07:b4:b4,70:db:98:ee:38:b7,00:27:e3:07:b4:b7,00:27:e3:07:b4:b1,00:27:e3:07:b4:b0,70:db:98:ee:38:b0,70:db:98:ee:38:b1,70:db:98:ee:25:33
63,version_4.json,area_0,position_2,-77,-56,-56,-56,-56,-56,-70,-70,-71,-70,-76,-75,-74,-56,-70,-77,NaN,-66,-79,-82,-77,-90,-65,-80,-90,-90,-90,-89,-90,-90,-90,-80,-78,-79,-69,NaN,-76,-77,-74,-78,-77,NaN,-65,-71,NaN,-66,-67,-79,-77,-77,-79,-76,NaN,NaN,-76,-87,-79,-89,-89,-87,-89,-89,-84,NaN,NaN,NaN,NaN,-89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-90,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,version_5.json,area_0,position_2,-79,-57,-57,-58,-58,-57,-71,-70,-71,-71,-77,-77,-78,-58,-70,-78,-79,-68,-79,-86,-86,-82,-65,NaN,-90,-92,-90,-92,-86,-86,-90,-78,-78,-79,NaN,-65,NaN,-77,-77,NaN,-77,NaN,-69,-70,NaN,-68,-69,-79,NaN,NaN,NaN,NaN,-87,-88,-76,NaN,NaN,-89,-89,-87,-89,-89,-84,NaN,NaN,-89,NaN,-89,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-90,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,version_1.json,area_0,position_3,-77,-58,-58,-58,-59,-58,-68,-71,-72,-68,-75,-76,-76,-59,-70,-77,-79,-64,-79,-86,-87,-87,-64,-78,-90,-92,-90,-92,-87,-87,-90,-77,-78,-79,-71,-63,NaN,-77,-74,NaN,-77,NaN,-69,-70,NaN,-68,-69,NaN,-80,NaN,NaN,NaN,-87,-88,-76,NaN,-79,-89,NaN,NaN,NaN,NaN,-78,NaN,NaN,-89,NaN,-89,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,version_2.json,area_0,position_3,-77,-58,-58,-58,-59,-58,-68,-71,-72,-68,-75,-76,-76,-59,-70,-77,-79,-64,-79,-86,-87,-87,-64,-78,-90,-92,-90,-92,-87,-87,-90,-77,-78,-79,-71,-63,NaN,-77,-74,NaN,-77,NaN,-69,-70,NaN,-68,-69,NaN,-80,NaN,NaN,NaN,-87,-88,-76,NaN,-79,-89,NaN,NaN,NaN,NaN,-78,NaN,NaN,-89,NaN,-89,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,version_3.json,area_0,position_3,-73,-59,-59,-59,-59,-59,-69,-68,-68,-69,-73,-73,-76,-59,-71,-73,-79,-64,-79,-87,-87,-87,-63,-78,-90,-90,NaN,-92,-87,-88,-90,-77,-79,-78,-71,-63,NaN,-77,-74,NaN,-77,NaN,-63,-77,NaN,-68,-69,NaN,-80,NaN,NaN,NaN,-87,-88,-76,-81,-79,-86,-84,NaN,NaN,-87,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-81,NaN,NaN,NaN,-80,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,version_4.json,area_0,position_3,-73,-59,-59,-59,-59,-59,-69,-68,-68,-69,-73,-73,-76,-59,-71,-73,-79,-64,-79,-87,-87,-87,-63,-78,-90,-90,NaN,-92,-87,-88,-90,-77,-79,-78,-71,-63,NaN,-77,-74,NaN,-77,NaN,-63,-77,NaN,-68,-69,NaN,-80,NaN,NaN,NaN,-87,-88,-76,-81,-79,-86,-84,NaN,NaN,-87,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-81,NaN,NaN,NaN,-80,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,version_5.json,area_0,position_3,-73,-60,-60,-59,-59,-59,-71,-71,-69,-72,-73,-72,-74,-60,-72,-75,-80,-66,-79,-86,-84,-87,-66,-78,-90,-90,NaN,-92,-85,-85,-90,-77,-80,-78,-71,-63,NaN,-77,-74,NaN,-77,NaN,-66,-77,-86,-66,-66,NaN,-80,NaN,NaN,NaN,-87,-88,-76,-81,-79,-87,-87,NaN,-86,-87,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-81,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,version_1.json,area_0,position_4,-77,-60,-61,-59,-60,-60,-70,-73,-70,-72,-74,-72,-73,-59,-70,-75,-80,-64,-79,-83,-79,-79,-64,-78,-90,-90,NaN,-92,-79,-79,-90,-78,-80,-78,-71,-64,-73,NaN,-74,-73,NaN,NaN,-64,-78,-86,-64,-64,NaN,-73,-72,NaN,-87,-87,-81,NaN,-81,-87,-87,-90,-80,-86,-87,-73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,version_2.json,area_0,position_4,-77,-60,-61,-59,-60,-60,-70,-73,-70,-72,-74,-72,-73,-59,-70,-75,-80,-64,-79,-83,-79,-79,-64,-78,-90,-90,NaN,-92,-79,-79,-90,-78,-80,-78,-71,-64,-73,NaN,-74,-73,NaN,NaN,-64,-78,-86,-64,-64,NaN,-73,-72,NaN,-87,-87,-81,NaN,-81,-87,-87,-90,-80,-86,-87,-73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,version_3.json,area_0,position_4,-70,-59,-59,-59,-61,-61,-65,-66,-67,-66,-73,-73,-74,-60,-66,-72,-80,-64,-79,-86,-85,-86,-67,-78,-87,-90,-87,NaN,-87,-86,-88,-78,-84,-83,-67,-67,-76,NaN,-74,-79,NaN,NaN,-64,-76,-86,-64,-64,-84,-77,-82,-83,-80,NaN,-81,NaN,-81,-84,-87,-90,-80,-86,-87,-73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,version_4.json,area_0,position_4,-70,-59,-59,-59,-61,-61,-65,-66,-67,-66,-73,-73,-74,-60,-66,-72,-80,-64,-79,-86,-85,-86,-67,-78,-87,-90,-87,NaN,-87,-86,-88,-78,-84,-83,-67,-67,-76,NaN,-74,-79,NaN,NaN,-64,-76,-86,-64,-64,-84,-77,-82,-83,-80,NaN,-81,NaN,-81,-84,-87,-90,-80,-86,-87,-73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,version_5.json,area_0,position_4,-73,-60,-60,-60,-60,-59,-66,-64,-66,-66,-72,-72,-74,-60,-66,-72,-80,-64,-84,-86,-85,-86,-67,-78,-87,-87,-87,NaN,-89,-89,-87,-78,-84,-83,-67,-67,-76,NaN,-73,-79,NaN,NaN,-64,-76,-86,-66,-66,-84,-77,-82,-83,-80,NaN,-81,NaN,-81,-84,-87,-90,-80,-86,-87,-73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,version_1.json,area_0,position_5,-72,-61,-59,-60,-61,-60,-68,-66,-69,-68,-74,-73,-73,-60,-65,-73,-80,-70,-84,-86,-89,-90,-70,-83,-88,-87,-89,NaN,-90,-89,-88,-78,-81,-83,-69,-70,-76,-86,-71,-79,NaN,NaN,-70,-84,-86,-70,-69,-84,-77,-82,-83,-80,NaN,-81,-78,NaN,-84,-87,-90,-80,-86,-87,-76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,-87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
